0,1,2,3
2017-11-09,1.24,0.81%,0
2017-11-10,1.24,0.00%,0
2017-11-11,1.24,0.81%,0
2017-11-12,1.24,0.81%,0
2017-11-13,1.25,0.81%,0
2017-11-14,1.24,-0.80%,down
2017-11-15,1.24,0.00%,0
2017-11-16,1.24,0.00%,0
2017-11-17,1.24,0.00%,0
2017-11-18,1.24,0.81%,0
2017-11-19,1.24,0.81%,0
2017-11-20,1.25,0.81%,0
2017-11-21,1.25,0.00%,0
2017-11-22,1.24,-0.80%,down
2017-11-23,1.25,0.81%,0
2017-11-24,1.25,0.00%,0
2017-11-25,1.25,0.80%,0
2017-11-26,1.25,0.80%,0
2017-11-27,1.26,0.80%,0
2017-11-28,1.26,0.00%,0
2017-11-29,1.26,0.00%,0
2017-11-30,1.53,21.43%,
2017-12-01,1.48,-3.27%,down
2017-12-02,1.48,0.00%,0
2017-12-03,1.48,0.00%,0
2017-12-04,1.48,0.00%,0
2017-12-05,1.47,-0.68%,down
2017-12-06,1.48,0.68%,0
2017-12-07,1.49,0.68%,0
2017-12-08,1.52,2.01%,
2017-12-09,1.52,0.00%,0
2017-12-10,1.52,0.00%,0
2017-12-11,1.52,0.00%,0
2017-12-12,1.51,-0.66%,down
2017-12-13,1.5,-0.66%,down
2017-12-14,1.5,0.00%,0
2017-12-15,1.51,0.67%,0
2017-12-16,1.51,-0.66%,down
2017-12-17,1.51,-0.66%,down
2017-12-18,1.5,-0.66%,down
2017-12-19,1.5,0.00%,0
2017-12-20,1.51,0.67%,0
2017-12-21,1.53,1.32%,
2017-12-22,1.51,-1.31%,down
2017-12-23,1.51,0.66%,0
2017-12-24,1.51,0.66%,0
2017-12-25,1.51,0.66%,0
2017-12-26,1.52,0.66%,0
2017-12-27,1.51,-0.66%,down
2017-12-28,1.55,2.65%,
2017-12-29,1.58,1.94%,
2017-12-30,1.58,-3.80%,down
2017-12-31,1.58,-3.80%,down
2018-01-01,1.58,-3.80%,down
2018-01-02,1.52,-3.80%,down
2018-01-03,1.5,-1.32%,down
2018-01-04,1.48,-1.33%,down
2018-01-05,1.47,-0.68%,down
2018-01-06,1.47,-0.68%,down
2018-01-07,1.47,-0.68%,down
2018-01-08,1.46,-0.68%,down
2018-01-09,1.49,2.05%,
2018-01-10,1.51,1.34%,
2018-01-11,1.5,-0.66%,down
2018-01-12,1.5,0.00%,0
2018-01-13,1.5,0.00%,0
2018-01-14,1.5,0.00%,0
2018-01-15,1.5,0.00%,0
2018-01-16,1.5,0.00%,0
2018-01-17,1.49,-0.67%,down
2018-01-18,1.49,0.00%,0
2018-01-19,1.49,0.00%,0
2018-01-20,1.49,0.00%,0
2018-01-21,1.49,0.00%,0
2018-01-22,1.49,0.00%,0
2018-01-23,1.49,0.00%,0
2018-01-24,1.49,0.00%,0
2018-01-25,1.49,0.00%,0
2018-01-26,1.49,0.00%,0
2018-01-27,1.49,0.00%,0
2018-01-28,1.49,0.00%,0
2018-01-29,1.49,0.00%,0
2018-01-30,1.49,0.00%,0
2018-01-31,1.54,3.36%,
2018-02-01,1.5,-2.60%,down
2018-02-02,1.46,-2.67%,down
2018-02-03,1.46,1.37%,
2018-02-04,1.46,1.37%,
2018-02-05,1.48,1.37%,
2018-02-06,1.47,-0.68%,down
2018-02-07,1.49,1.36%,
2018-02-08,1.47,-1.34%,down
2018-02-09,1.5,2.04%,
2018-02-10,1.5,0.67%,0
2018-02-11,1.5,0.67%,0
2018-02-12,1.51,0.67%,0
2018-02-13,1.51,0.00%,0
2018-02-14,1.51,0.00%,0
2018-02-15,1.51,-0.66%,down
2018-02-16,1.51,-0.66%,down
2018-02-17,1.51,-0.66%,down
2018-02-18,1.51,-0.66%,down
2018-02-19,1.5,-0.66%,down
2018-02-20,1.48,-1.33%,down
2018-02-21,1.48,0.00%,0
2018-02-22,1.49,0.68%,0
2018-02-23,1.48,-0.67%,down
2018-02-24,1.48,0.00%,0
2018-02-25,1.48,0.00%,0
2018-02-26,1.48,0.00%,0
2018-02-27,1.5,1.35%,
2018-02-28,1.51,0.67%,0
2018-03-01,1.51,-0.66%,down
2018-03-02,1.5,-0.66%,down
2018-03-03,1.5,-2.67%,down
2018-03-04,1.5,-2.67%,down
2018-03-05,1.46,-2.67%,down
2018-03-06,1.43,-2.05%,down
2018-03-07,1.48,3.50%,
2018-03-08,1.5,1.35%,
2018-03-09,1.49,-0.67%,down
2018-03-10,1.49,0.67%,0
2018-03-11,1.49,0.67%,0
2018-03-12,1.5,0.67%,0
2018-03-13,1.5,0.00%,0
2018-03-14,1.5,0.00%,0
2018-03-15,1.49,-0.67%,down
2018-03-16,1.5,0.67%,0
2018-03-17,1.5,0.00%,0
2018-03-18,1.5,0.00%,0
2018-03-19,1.5,0.00%,0
2018-03-20,1.49,-0.67%,down
2018-03-21,1.49,0.00%,0
2018-03-22,1.5,0.67%,0
2018-03-23,1.51,0.67%,0
2018-03-24,1.51,-0.66%,down
2018-03-25,1.51,-0.66%,down
2018-03-26,1.5,-0.66%,down
2018-03-27,1.48,-1.33%,down
2018-03-28,1.48,0.00%,0
2018-03-29,1.48,0.00%,0
2018-03-30,1.54,4.05%,
2018-03-31,1.54,-3.25%,down
2018-04-01,1.54,-3.25%,down
2018-04-02,1.49,-3.25%,down
2018-04-03,1.44,-3.36%,down
2018-04-04,1.46,1.39%,
2018-04-05,1.46,0.00%,0
2018-04-06,1.44,-1.37%,down
2018-04-07,1.44,2.78%,
2018-04-08,1.44,2.78%,
2018-04-09,1.48,2.78%,
2018-04-10,1.49,0.68%,0
2018-04-11,1.48,-0.67%,down
2018-04-12,1.48,0.00%,0
2018-04-13,1.49,0.68%,0
2018-04-14,1.49,-2.01%,down
2018-04-15,1.49,-2.01%,down
2018-04-16,1.46,-2.01%,down
2018-04-17,1.47,0.68%,0
2018-04-18,1.47,0.00%,0
2018-04-19,1.47,0.00%,0
2018-04-20,1.47,0.00%,0
2018-04-21,1.47,0.00%,0
2018-04-22,1.47,0.00%,0
2018-04-23,1.47,0.00%,0
2018-04-24,1.48,0.68%,0
2018-04-25,1.48,0.00%,0
2018-04-26,1.48,0.00%,0
2018-04-27,1.46,-1.35%,down
2018-04-28,1.46,3.42%,
2018-04-29,1.46,3.42%,
2018-04-30,1.51,3.42%,
2018-05-01,1.51,-0.66%,down
2018-05-02,1.5,-0.66%,down
2018-05-03,1.49,-0.67%,down
2018-05-04,1.49,0.00%,0
2018-05-05,1.49,-0.67%,down
2018-05-06,1.49,-0.67%,down
2018-05-07,1.49,-0.67%,down
2018-05-08,1.48,-0.67%,down
2018-05-09,1.48,0.00%,0
2018-05-10,1.49,0.68%,0
2018-05-11,1.49,0.00%,0
2018-05-12,1.49,0.00%,0
2018-05-13,1.49,0.00%,0
2018-05-14,1.49,0.00%,0
2018-05-15,1.49,0.00%,0
2018-05-16,1.49,0.00%,0
2018-05-17,1.48,-0.67%,down
2018-05-18,1.49,0.68%,0
2018-05-19,1.49,0.00%,0
2018-05-20,1.49,0.00%,0
2018-05-21,1.49,0.00%,0
2018-05-22,1.49,0.67%,0
2018-05-23,1.5,0.67%,0
2018-05-24,1.5,0.00%,0
2018-05-25,1.51,0.67%,0
2018-05-26,1.51,0.00%,0
2018-05-27,1.51,0.00%,0
2018-05-28,1.51,0.00%,0
2018-05-29,1.5,-0.66%,down
2018-05-30,1.52,1.33%,
2018-05-31,1.55,1.97%,
2018-06-01,1.5,-3.23%,down
2018-06-02,1.5,-4.00%,down
2018-06-03,1.5,-4.00%,down
2018-06-04,1.44,-4.00%,down
2018-06-05,1.48,2.78%,
2018-06-06,1.48,-1.35%,down
2018-06-07,1.46,-1.35%,down
2018-06-08,1.49,2.05%,
2018-06-09,1.49,-1.34%,down
2018-06-10,1.49,-1.34%,down
2018-06-11,1.47,-1.34%,down
2018-06-12,1.47,0.00%,0
2018-06-13,1.47,1.36%,
2018-06-14,1.49,1.36%,
2018-06-15,1.49,0.00%,0
2018-06-16,1.49,0.00%,0
2018-06-17,1.49,0.00%,0
2018-06-18,1.49,0.00%,0
2018-06-19,1.47,-1.34%,down
2018-06-20,1.49,1.36%,
2018-06-21,1.49,0.00%,0
2018-06-22,1.5,0.67%,0
2018-06-23,1.5,0.00%,0
2018-06-24,1.5,0.00%,0
2018-06-25,1.5,0.00%,0
2018-06-26,1.46,-2.67%,down
2018-06-27,1.49,2.05%,
2018-06-28,1.53,2.68%,
2018-06-29,1.57,2.61%,
2018-06-30,1.57,-2.55%,down
2018-07-01,1.57,-2.55%,down
2018-07-02,1.53,-2.55%,down
2018-07-03,1.47,-3.92%,down
2018-07-04,1.46,-0.68%,down
2018-07-05,1.46,0.00%,0
2018-07-06,1.43,-2.05%,down
2018-07-07,1.43,4.20%,
2018-07-08,1.43,4.20%,
2018-07-09,1.49,4.20%,
2018-07-10,1.49,0.00%,0
2018-07-11,1.48,-0.67%,down
2018-07-12,1.51,2.03%,
2018-07-13,1.48,-1.99%,down
2018-07-14,1.48,0.68%,0
2018-07-15,1.48,0.68%,0
2018-07-16,1.49,0.68%,0
2018-07-17,1.47,-1.34%,down
2018-07-18,1.48,0.68%,0
2018-07-19,1.48,0.00%,0
2018-07-20,1.48,0.00%,0
2018-07-21,1.48,0.00%,0
2018-07-22,1.48,0.00%,0
2018-07-23,1.48,0.00%,0
2018-07-24,1.5,1.35%,
2018-07-25,1.5,0.00%,0
2018-07-26,1.5,0.00%,0
2018-07-27,1.49,-0.67%,down
2018-07-28,1.49,0.00%,0
2018-07-29,1.49,0.00%,0
2018-07-30,1.49,0.00%,0
2018-07-31,1.52,2.01%,
2018-08-01,1.5,-1.32%,down
2018-08-02,1.49,-0.67%,down
2018-08-03,1.49,0.00%,0
2018-08-04,1.49,0.00%,0
2018-08-05,1.49,0.00%,0
2018-08-06,1.49,0.00%,0
2018-08-07,1.44,-3.36%,down
2018-08-08,1.48,2.78%,
2018-08-09,1.49,0.68%,0
2018-08-10,1.48,-0.67%,down
2018-08-11,1.48,0.68%,0
2018-08-12,1.48,0.68%,0
2018-08-13,1.49,0.68%,0
2018-08-14,1.49,0.00%,0
2018-08-15,1.49,0.00%,0
2018-08-16,1.49,0.00%,0
2018-08-17,1.49,0.00%,0
2018-08-18,1.49,0.67%,0
2018-08-19,1.49,0.67%,0
2018-08-20,1.5,0.67%,0
2018-08-21,1.49,-0.67%,down
2018-08-22,1.49,0.00%,0
2018-08-23,1.5,0.67%,0
2018-08-24,1.48,-1.33%,down
2018-08-25,1.48,0.68%,0
2018-08-26,1.48,0.68%,0
2018-08-27,1.49,0.68%,0
2018-08-28,1.49,0.00%,0
2018-08-29,1.49,0.00%,0
2018-08-30,1.51,1.34%,
2018-08-31,1.55,2.65%,
2018-09-01,1.55,-0.65%,down
2018-09-02,1.55,-0.65%,down
2018-09-03,1.54,-0.65%,down
2018-09-04,1.45,-5.84%,down
2018-09-05,1.49,2.76%,
2018-09-06,1.51,1.34%,
2018-09-07,1.64,8.61%,
2018-09-08,1.64,-5.49%,down
2018-09-09,1.64,-5.49%,down
2018-09-10,1.55,-5.49%,down
2018-09-11,1.52,-1.94%,down
2018-09-12,1.51,-0.66%,down
2018-09-13,1.52,0.66%,0
2018-09-14,1.51,-0.66%,down
2018-09-15,1.51,0.00%,0
2018-09-16,1.51,0.00%,0
2018-09-17,1.51,0.00%,0
2018-09-18,1.51,0.00%,0
2018-09-19,1.51,0.00%,0
2018-09-20,1.55,2.65%,
2018-09-21,1.6,3.23%,
2018-09-22,1.6,-0.63%,down
2018-09-23,1.6,-0.63%,down
2018-09-24,1.6,-0.63%,down
2018-09-25,1.6,-0.63%,down
2018-09-26,1.6,-0.63%,down
2018-09-27,1.59,-0.63%,down
2018-09-28,1.65,3.77%,
2018-09-29,1.65,-6.06%,down
2018-09-30,1.65,-6.06%,down
2018-10-01,1.55,-6.06%,down
2018-10-02,1.51,-2.58%,down
2018-10-03,1.51,-0.66%,down
2018-10-04,1.5,-0.66%,down
2018-10-05,1.5,0.00%,0
2018-10-06,1.5,-2.00%,down
2018-10-07,1.5,-2.00%,down
2018-10-08,1.47,-2.00%,down
2018-10-09,1.47,0.68%,0
2018-10-10,1.48,0.68%,0
2018-10-11,1.5,1.35%,
2018-10-12,1.52,1.33%,
2018-10-13,1.52,-1.32%,down
2018-10-14,1.52,-1.32%,down
2018-10-15,1.5,-1.32%,down
2018-10-16,1.49,-0.67%,down
2018-10-17,1.51,1.34%,
2018-10-18,1.5,-0.66%,down
2018-10-19,1.5,0.00%,0
2018-10-20,1.5,2.00%,
2018-10-21,1.5,2.00%,
2018-10-22,1.53,2.00%,
2018-10-23,1.54,0.65%,0
2018-10-24,1.56,1.30%,
2018-10-25,1.54,-1.28%,down
2018-10-26,1.53,-0.65%,down
2018-10-27,1.53,-2.61%,down
2018-10-28,1.53,-2.61%,down
2018-10-29,1.49,-2.61%,down
2018-10-30,1.49,0.00%,0
2018-10-31,1.57,5.37%,
2018-11-01,1.51,-3.82%,down
2018-11-02,1.45,-3.97%,down
2018-11-03,1.45,1.38%,
2018-11-04,1.45,1.38%,
2018-11-05,1.47,1.38%,
2018-11-06,1.44,-2.04%,down
2018-11-07,1.48,2.78%,
2018-11-08,1.48,0.00%,0
2018-11-09,1.49,0.68%,0
2018-11-10,1.49,0.67%,0
2018-11-11,1.49,0.67%,0
2018-11-12,1.5,0.67%,0
2018-11-13,1.51,0.67%,0
2018-11-14,1.5,0.00%,0
2018-11-15,1.51,0.67%,0
2018-11-16,1.52,0.66%,0
2018-11-17,1.52,-0.66%,down
2018-11-18,1.52,-0.66%,down
2018-11-19,1.51,-0.66%,down
2018-11-20,1.52,0.66%,0
2018-11-21,1.5,-1.32%,down
2018-11-22,1.53,2.00%,
2018-11-23,1.52,-0.65%,down
2018-11-24,1.52,0.00%,0
2018-11-25,1.52,0.00%,0
2018-11-26,1.52,0.00%,0
2018-11-27,1.49,-1.97%,down
2018-11-28,1.48,-0.67%,down
2018-11-29,1.49,0.68%,0
2018-11-30,1.76,18.12%,
2018-12-01,1.76,-1.14%,down
2018-12-02,1.76,-1.14%,down
2018-12-03,1.74,-1.14%,down
2018-12-04,1.68,-3.45%,down
2018-12-05,1.73,2.98%,
2018-12-06,1.71,-1.16%,down
2018-12-07,1.75,2.34%,
2018-12-08,1.75,0.57%,0
2018-12-09,1.75,0.57%,0
2018-12-10,1.76,0.57%,0
2018-12-11,1.76,0.00%,0
2018-12-12,1.77,0.57%,0
2018-12-13,1.75,-1.13%,down
2018-12-14,1.76,0.57%,0
2018-12-15,1.76,0.00%,0
2018-12-16,1.76,0.00%,0
2018-12-17,1.76,0.00%,0
2018-12-18,1.75,-0.57%,down
2018-12-19,1.75,0.00%,0
2018-12-20,1.77,1.14%,
2018-12-21,1.78,0.56%,0
2018-12-22,1.78,-0.56%,down
2018-12-23,1.78,-0.56%,down
2018-12-24,1.77,-0.56%,down
2018-12-25,1.77,0.56%,0
2018-12-26,1.78,0.56%,0
2018-12-27,1.82,2.25%,
2018-12-28,1.82,0.00%,0
2018-12-29,1.82,3.85%,
2018-12-30,1.82,3.85%,
2018-12-31,1.89,3.85%,
2019-01-01,1.89,-3.17%,down
2019-01-02,1.83,-3.17%,down
2019-01-03,1.77,-3.28%,down
2019-01-04,1.75,-1.13%,down
2019-01-05,1.75,-0.57%,down
2019-01-06,1.75,-0.57%,down
2019-01-07,1.74,-0.57%,down
2019-01-08,1.74,0.00%,0
2019-01-09,1.73,-0.57%,down
2019-01-10,1.75,1.16%,
2019-01-11,1.75,1.16%,
2019-01-12,1.75,-1.14%,down
2019-01-13,1.75,-1.14%,down
2019-01-14,1.73,-1.14%,down
2019-01-15,1.74,0.58%,0
2019-01-16,1.75,0.57%,0
2019-01-17,1.75,0.00%,0
2019-01-18,1.75,0.00%,0
2019-01-19,1.75,0.57%,0
2019-01-20,1.75,0.57%,0
2019-01-21,1.76,0.57%,0
2019-01-22,1.77,0.57%,0
2019-01-23,1.78,0.56%,0
2019-01-24,1.75,-1.69%,down
2019-01-25,1.76,0.57%,0
2019-01-26,1.76,0.00%,0
2019-01-27,1.76,0.00%,0
2019-01-28,1.76,0.00%,0
2019-01-29,1.74,-1.14%,down
2019-01-30,1.74,0.00%,0
2019-01-31,1.81,4.02%,
2019-02-01,1.74,-3.87%,down
2019-02-02,1.74,0.57%,0
2019-02-03,1.74,0.57%,0
2019-02-04,1.74,0.57%,0
2019-02-05,1.74,0.57%,0
2019-02-06,1.74,0.57%,0
2019-02-07,1.75,0.57%,0
2019-02-08,1.75,0.57%,0
2019-02-09,1.75,-0.57%,down
2019-02-10,1.75,-0.57%,down
2019-02-11,1.74,-0.57%,down
2019-02-12,1.75,0.57%,0
2019-02-13,1.74,-0.57%,down
2019-02-14,1.76,1.15%,
2019-02-15,1.77,0.57%,0
2019-02-16,1.77,0.56%,0
2019-02-17,1.77,0.56%,0
2019-02-18,1.78,0.56%,0
2019-02-19,1.76,-1.12%,down
2019-02-20,1.75,-0.57%,down
2019-02-21,1.76,0.57%,0
2019-02-22,1.76,0.00%,0
2019-02-23,1.76,0.57%,0
2019-02-24,1.76,0.57%,0
2019-02-25,1.77,0.57%,0
2019-02-26,1.76,-0.56%,down
2019-02-27,1.77,0.57%,0
2019-02-28,1.8,1.69%,
2019-03-01,1.8,-2.22%,down
2019-03-02,1.8,-2.22%,down
2019-03-03,1.8,-2.22%,down
2019-03-04,1.76,-2.22%,down
2019-03-05,1.77,0.57%,0
2019-03-06,1.75,-1.13%,down
2019-03-07,1.76,0.57%,0
2019-03-08,1.78,1.14%,
2019-03-09,1.78,-0.56%,down
2019-03-10,1.78,-0.56%,down
2019-03-11,1.77,-0.56%,down
2019-03-12,1.76,-0.56%,down
2019-03-13,1.78,1.14%,
2019-03-14,1.75,-1.69%,down
2019-03-15,1.73,-1.14%,down
2019-03-16,1.73,1.73%,
2019-03-17,1.73,1.73%,
2019-03-18,1.76,1.73%,
2019-03-19,1.74,-1.14%,down
2019-03-20,1.74,0.00%,0
2019-03-21,1.74,0.00%,0
2019-03-22,1.75,0.57%,0
2019-03-23,1.75,0.00%,0
2019-03-24,1.75,0.00%,0
2019-03-25,1.75,0.00%,0
2019-03-26,1.77,1.14%,
2019-03-27,1.74,-1.69%,down
2019-03-28,1.76,1.15%,
2019-03-29,1.81,2.84%,
2019-03-30,1.81,-3.31%,down
2019-03-31,1.81,-3.31%,down
2019-04-01,1.75,-3.31%,down
2019-04-02,1.75,0.00%,0
2019-04-03,1.7,-2.86%,down
2019-04-04,1.72,1.18%,
2019-04-05,1.75,1.74%,
2019-04-06,1.75,0.57%,0
2019-04-07,1.75,0.57%,0
2019-04-08,1.76,0.57%,0
2019-04-09,1.77,0.57%,0
2019-04-10,1.75,-1.13%,down
2019-04-11,1.78,1.71%,
2019-04-12,1.76,-1.12%,down
2019-04-13,1.76,0.57%,0
2019-04-14,1.76,0.57%,0
2019-04-15,1.77,0.57%,0
2019-04-16,1.76,-0.56%,down
2019-04-17,1.73,-1.70%,down
2019-04-18,1.72,-0.58%,down
2019-04-19,1.75,1.74%,
2019-04-20,1.75,-0.57%,down
2019-04-21,1.75,-0.57%,down
2019-04-22,1.74,-0.57%,down
2019-04-23,1.75,0.57%,0
2019-04-24,1.73,-1.14%,down
2019-04-25,1.73,0.00%,0
2019-04-26,1.73,0.00%,0
2019-04-27,1.73,0.00%,0
2019-04-28,1.73,0.00%,0
2019-04-29,1.73,0.00%,0
2019-04-30,1.79,3.47%,
2019-05-01,1.79,-2.23%,down
2019-05-02,1.75,-2.23%,down
2019-05-03,1.74,-0.57%,down
2019-05-04,1.74,-0.57%,down
2019-05-05,1.74,-0.57%,down
2019-05-06,1.74,-0.57%,down
2019-05-07,1.73,-0.57%,down
2019-05-08,1.73,0.00%,0
2019-05-09,1.73,0.00%,0
2019-05-10,1.74,0.58%,0
2019-05-11,1.74,0.57%,0
2019-05-12,1.74,0.57%,0
2019-05-13,1.75,0.57%,0
2019-05-14,1.73,-1.14%,down
2019-05-15,1.76,1.73%,
2019-05-16,1.75,-0.57%,down
2019-05-17,1.74,-0.57%,down
2019-05-18,1.74,1.15%,
2019-05-19,1.74,1.15%,
2019-05-20,1.76,1.15%,
2019-05-21,1.73,-1.70%,down
2019-05-22,1.73,0.00%,0
2019-05-23,1.74,0.58%,0
2019-05-24,1.73,-0.57%,down
2019-05-25,1.73,1.16%,
2019-05-26,1.73,1.16%,
2019-05-27,1.75,1.16%,
2019-05-28,1.75,0.00%,0
2019-05-29,1.75,0.00%,0
2019-05-30,1.76,0.57%,0
2019-05-31,1.79,1.70%,
2019-06-01,1.79,-1.12%,down
2019-06-02,1.79,-1.12%,down
2019-06-03,1.77,-1.12%,down
2019-06-04,1.75,-1.13%,down
2019-06-05,1.73,-1.14%,down
2019-06-06,1.73,2.31%,
2019-06-07,1.77,2.31%,
2019-06-08,1.77,-1.13%,down
2019-06-09,1.77,-1.13%,down
2019-06-10,1.75,-1.13%,down
2019-06-11,1.75,0.00%,0
2019-06-12,1.75,0.00%,0
2019-06-13,1.75,0.00%,0
2019-06-14,1.74,-0.57%,down
2019-06-15,1.74,1.15%,
2019-06-16,1.74,1.15%,
2019-06-17,1.76,1.15%,
2019-06-18,1.75,-0.57%,down
2019-06-19,1.76,0.57%,0
2019-06-20,1.75,-0.57%,down
2019-06-21,1.74,-0.57%,down
2019-06-22,1.74,0.57%,0
2019-06-23,1.74,0.57%,0
2019-06-24,1.75,0.57%,0
2019-06-25,1.75,0.00%,0
2019-06-26,1.76,0.57%,0
2019-06-27,1.77,0.57%,0
2019-06-28,1.83,3.39%,
2019-06-29,1.83,-4.37%,down
2019-06-30,1.83,-4.37%,down
2019-07-01,1.75,-4.37%,down
2019-07-02,1.73,-1.14%,down
2019-07-03,1.73,0.00%,0
2019-07-04,1.73,0.00%,0
2019-07-05,1.73,0.00%,0
2019-07-06,1.73,0.00%,0
2019-07-07,1.73,0.00%,0
2019-07-08,1.73,0.00%,0
2019-07-09,1.69,-2.31%,down
2019-07-10,1.74,2.96%,
2019-07-11,1.75,0.57%,0
2019-07-12,1.74,-0.57%,down
2019-07-13,1.74,-0.57%,down
2019-07-14,1.74,-0.57%,down
2019-07-15,1.73,-0.57%,down
2019-07-16,1.72,-0.58%,down
2019-07-17,1.72,0.00%,0
2019-07-18,1.5,-12.79%,down
2019-07-19,1.49,-0.67%,down
2019-07-20,1.49,-0.67%,down
2019-07-21,1.49,-0.67%,down
2019-07-22,1.48,-0.67%,down
2019-07-23,1.48,0.00%,0
2019-07-24,1.48,0.00%,0
2019-07-25,1.5,1.35%,
2019-07-26,1.51,0.67%,0
2019-07-27,1.51,-0.66%,down
2019-07-28,1.51,-0.66%,down
2019-07-29,1.5,-0.66%,down
2019-07-30,1.52,1.33%,
2019-07-31,1.56,2.63%,
2019-08-01,1.51,-3.21%,down
2019-08-02,1.48,-1.99%,down
2019-08-03,1.48,0.68%,0
2019-08-04,1.48,0.68%,0
2019-08-05,1.49,0.68%,0
2019-08-06,1.49,0.00%,0
2019-08-07,1.49,0.00%,0
2019-08-08,1.49,0.00%,0
2019-08-09,1.5,0.67%,0
2019-08-10,1.5,1.33%,
2019-08-11,1.5,1.33%,
2019-08-12,1.52,1.33%,
2019-08-13,1.52,0.00%,0
2019-08-14,1.52,0.00%,0
2019-08-15,1.52,0.00%,0
2019-08-16,1.52,0.00%,0
2019-08-17,1.52,-0.66%,down
2019-08-18,1.52,-0.66%,down
2019-08-19,1.51,-0.66%,down
2019-08-20,1.51,0.00%,0
2019-08-21,1.51,0.00%,0
2019-08-22,1.52,0.66%,0
2019-08-23,1.53,0.66%,0
2019-08-24,1.53,0.00%,0
2019-08-25,1.53,0.00%,0
2019-08-26,1.53,0.00%,0
2019-08-27,1.53,0.00%,0
2019-08-28,1.51,-1.31%,down
2019-08-29,1.51,0.00%,0
2019-08-30,1.54,1.99%,
2019-08-31,1.54,-2.60%,down
2019-09-01,1.54,-2.60%,down
2019-09-02,1.5,-2.60%,down
2019-09-03,1.5,0.00%,0
2019-09-04,1.49,-0.67%,down
2019-09-05,1.5,0.67%,0
2019-09-06,1.53,2.00%,
2019-09-07,1.53,1.96%,
2019-09-08,1.53,1.96%,
2019-09-09,1.56,1.96%,
2019-09-10,1.51,-3.21%,down
2019-09-11,1.49,-1.32%,down
2019-09-12,1.49,2.01%,
2019-09-13,1.49,2.01%,
2019-09-14,1.49,2.01%,
2019-09-15,1.49,2.01%,
2019-09-16,1.52,2.01%,
2019-09-17,1.52,0.00%,0
2019-09-18,1.5,-1.32%,down
2019-09-19,1.5,0.00%,0
2019-09-20,1.51,0.67%,0
2019-09-21,1.51,0.00%,0
2019-09-22,1.51,0.00%,0
2019-09-23,1.51,0.00%,0
2019-09-24,1.51,0.00%,0
2019-09-25,1.53,1.32%,
2019-09-26,1.53,0.00%,0
2019-09-27,1.54,0.65%,0
2019-09-28,1.54,2.60%,
2019-09-29,1.54,2.60%,
2019-09-30,1.58,2.60%,
2019-10-01,1.55,-1.90%,down
2019-10-02,1.51,-2.58%,down
2019-10-03,1.51,0.66%,0
2019-10-04,1.52,0.66%,0
2019-10-05,1.52,-3.95%,down
2019-10-06,1.52,-3.95%,down
2019-10-07,1.46,-3.95%,down
2019-10-08,1.48,1.37%,
2019-10-09,1.48,2.03%,
2019-10-10,1.51,2.03%,
2019-10-11,1.55,2.65%,
2019-10-12,1.55,-1.29%,down
2019-10-13,1.55,-1.29%,down
2019-10-14,1.53,-1.29%,down
2019-10-15,1.52,-0.65%,down
2019-10-16,1.28,-15.79%,down
2019-10-17,1.25,-2.34%,down
2019-10-18,1.25,0.00%,0
2019-10-19,1.25,0.00%,0
2019-10-20,1.25,0.00%,0
2019-10-21,1.25,0.00%,0
2019-10-22,1.24,-0.80%,down
2019-10-23,1.24,0.00%,0
2019-10-24,1.23,-0.81%,down
2019-10-25,1.24,0.81%,0
2019-10-26,1.24,24.19%,
2019-10-27,1.24,24.19%,
2019-10-28,1.54,24.19%,
2019-10-29,1.24,-19.48%,down
2019-10-30,1.26,1.61%,
2019-10-31,1.29,2.38%,
2019-11-01,1.25,-3.10%,down
2019-11-02,1.25,0.00%,0
2019-11-03,1.25,0.00%,0
2019-11-04,1.25,0.00%,0
2019-11-05,1.25,0.00%,0
2019-11-06,1.24,-0.80%,down
2019-11-07,1.26,1.61%,
2019-11-08,1.28,1.59%,
2019-11-09,1.28,1.56%,
2019-11-10,1.28,1.56%,
2019-11-11,1.3,1.56%,
2019-11-12,1.32,1.54%,
2019-11-13,1.32,0.00%,0
2019-11-14,1.3,-1.52%,down
2019-11-15,1.3,0.00%,0
2019-11-16,1.3,0.00%,0
2019-11-17,1.3,0.00%,0
2019-11-18,1.3,0.00%,0
2019-11-19,1.29,-0.77%,down
2019-11-20,1.3,0.78%,0
2019-11-21,1.29,-0.77%,down
2019-11-22,1.29,0.00%,0
2019-11-23,1.29,-1.55%,down
2019-11-24,1.29,-1.55%,down
2019-11-25,1.27,-1.55%,down
2019-11-26,1.27,0.00%,0
2019-11-27,1.26,-0.79%,down
2019-11-28,1.25,-0.79%,down
2019-11-29,1.28,2.40%,
2019-11-30,1.28,-2.34%,down
2019-12-01,1.28,-2.34%,down
2019-12-02,1.25,-2.34%,down
2019-12-03,1.24,-0.80%,down
2019-12-04,1.24,0.00%,0
2019-12-05,1.25,0.81%,0
2019-12-06,1.24,-0.80%,down
2019-12-07,1.24,1.61%,
2019-12-08,1.24,1.61%,
2019-12-09,1.26,1.61%,
2019-12-10,1.28,1.59%,
2019-12-11,1.26,-1.56%,down
2019-12-12,1.3,3.17%,
2019-12-13,1.3,0.00%,0
2019-12-14,1.3,-0.77%,down
2019-12-15,1.3,-0.77%,down
2019-12-16,1.29,-0.77%,down
2019-12-17,1.28,-0.78%,down
